"county","year","urban_pop_prop","rural_pop_prop","total_population"
"Värmland",1997,0.539602184581927,0.460397815418073,282939.071072191
"Västra Götaland",1997,0.65092092138643,0.34907907861357,1464026.67821073
"Västernorrland",1997,0.516178455738721,0.483821544261279,240723.141044504
"Gävleborg",1997,0.509609933191269,0.490390066808731,282752.043937071
"Uppsala",1997,0.578212419624184,0.421787580375816,278861.039106744
"Stockholm",1997,0.896008715126195,0.103991284873805,1683863.65451625
"Södermanland",1997,0.552873156970422,0.447126843029578,252458.713168555
"Östergötland",1997,0.621598308896579,0.378401691103421,409196.458188223
"Kalmar",1997,0.413498718109794,0.586501281890206,238904.916345503
"Blekinge",1997,0.525673200839838,0.474326799160162,137890.84551473
"Skåne",1997,0.674142739696513,0.325857260303487,1064134.3739859
"Halland",1997,0.50068771965794,0.49931228034206,275071.529637311
"Gotland",1997,0.389741724061725,0.610258275938275,59351.7785427815
"Västmanland",1997,0.678854856506855,0.321145143493145,267298.836443764
"Jönköping",1997,0.556854088523406,0.443145911476594,313406.474895714
"Orebro",1997,0.588119590548236,0.411880409451764,274512.649948251
"Kronoberg",1997,0.465643910750287,0.534356089249713,174888.650319272
"Norrbotten",1998,0.509305668750258,0.490694331249742,257115.831267202
"Västerbotten",1998,0.509715111109798,0.490284888890202,259471.275306244
"Jämtland",1998,0.322813379646896,0.677186620353104,132612.869490243
"Dalarna",1998,0.448330640482906,0.551669359517094,282557.926071603
"Värmland",1998,0.539602184581927,0.460397815418073,282939.071072191
"Västra Götaland",1998,0.65092092138643,0.34907907861357,1464026.67821073
"Västernorrland",1998,0.516178455738721,0.483821544261279,240723.141044504
"Gävleborg",1998,0.509609933191269,0.490390066808731,282752.043937071
"Uppsala",1998,0.578212419624184,0.421787580375816,278861.039106744
"Stockholm",1998,0.896008715126195,0.103991284873805,1683863.65451625
"Södermanland",1998,0.552873156970422,0.447126843029578,252458.713168555
"Östergötland",1998,0.621598308896579,0.378401691103421,409196.458188223
"Kalmar",1998,0.413498718109794,0.586501281890206,238904.916345503
"Blekinge",1998,0.525673200839838,0.474326799160162,137890.84551473
"Skåne",1998,0.674142739696513,0.325857260303487,1064134.3739859
"Halland",1998,0.50068771965794,0.49931228034206,275071.529637311
"Gotland",1998,0.389741724061725,0.610258275938275,59351.7785427815
"Västmanland",1998,0.678854856506855,0.321145143493145,267298.836443764
"Jönköping",1998,0.556854088523406,0.443145911476594,313406.474895714
"Orebro",1998,0.588119590548236,0.411880409451764,274512.649948251
"Kronoberg",1998,0.465643910750287,0.534356089249713,174888.650319272
"Norrbotten",1999,0.509305668750258,0.490694331249742,257115.831267202
"Västerbotten",1999,0.509715111109798,0.490284888890202,259471.275306244
"Jämtland",1999,0.322813379646896,0.677186620353104,132612.869490243
"Dalarna",1999,0.448330640482906,0.551669359517094,282557.926071603
"Värmland",1999,0.539602184581927,0.460397815418073,282939.071072191
"Västra Götaland",1999,0.65092092138643,0.34907907861357,1464026.67821073
"Västernorrland",1999,0.516178455738721,0.483821544261279,240723.141044504
"Gävleborg",1999,0.509609933191269,0.490390066808731,282752.043937071
"Uppsala",1999,0.578212419624184,0.421787580375816,278861.039106744
"Stockholm",1999,0.896008715126195,0.103991284873805,1683863.65451625
"Södermanland",1999,0.552873156970422,0.447126843029578,252458.713168555
"Östergötland",1999,0.621598308896579,0.378401691103421,409196.458188223
"Kalmar",1999,0.413498718109794,0.586501281890206,238904.916345503
"Blekinge",1999,0.525673200839838,0.474326799160162,137890.84551473
"Skåne",1999,0.674142739696513,0.325857260303487,1064134.3739859
"Halland",1999,0.50068771965794,0.49931228034206,275071.529637311
"Gotland",1999,0.389741724061725,0.610258275938275,59351.7785427815
"Västmanland",1999,0.678854856506855,0.321145143493145,267298.836443764
"Jönköping",1999,0.556854088523406,0.443145911476594,313406.474895714
"Orebro",1999,0.588119590548236,0.411880409451764,274512.649948251
"Kronoberg",1999,0.465643910750287,0.534356089249713,174888.650319272
"Norrbotten",2000,0.508558749430028,0.491441250569972,248032.802313731
"Västerbotten",2000,0.528692505504761,0.471307494495239,254682.89930303
"Jämtland",2000,0.326648897865364,0.673351102134636,129030.603793501
"Dalarna",2000,0.450668975759649,0.549331024240351,277160.971113559
"Värmland",2000,0.540686004959411,0.459313995040589,276461.363296615
"Västra Götaland",2000,0.658816567049966,0.341183432950034,1481634.05714954
"Västernorrland",2000,0.514522486510535,0.485477513489465,233933.389775608
"Gävleborg",2000,0.514998571615229,0.485001428384771,276680.908398789
"Uppsala",2000,0.620333177771834,0.379666822228166,286627.675446287
"Stockholm",2000,0.90689243841947,0.0931075615805301,1778303.21842655
"Södermanland",2000,0.553840437132758,0.446159562867242,254219.040042497
"Östergötland",2000,0.623958482578964,0.376041517421036,409147.2556534
"Kalmar",2000,0.39472591396531,0.60527408603469,232894.060377351
"Blekinge",2000,0.537570817948397,0.462429182051603,137100.624868067
"Skåne",2000,0.678765733803503,0.321234266196497,1102908.22131938
"Halland",2000,0.507039064271339,0.492960935728661,280081.932897192
"Gotland",2000,0.389463764100874,0.610536235899126,57745.2083344962
"Västmanland",2000,0.677566981107228,0.322433018892772,265614.336655114
"Jönköping",2000,0.555824784336288,0.444175215663712,311751.748999799
"Orebro",2000,0.601438903436994,0.398561096563006,273498.657670122
"Kronoberg",2000,0.47218761037686,0.52781238962314,175454.842823616
"Norrbotten",2001,0.508558749430028,0.491441250569972,248032.802313731
"Västerbotten",2001,0.528692505504761,0.471307494495239,254682.89930303
"Jämtland",2001,0.326648897865364,0.673351102134636,129030.603793501
"Dalarna",2001,0.450668975759649,0.549331024240351,277160.971113559
"Värmland",2001,0.540686004959411,0.459313995040589,276461.363296615
"Västra Götaland",2001,0.658816567049966,0.341183432950034,1481634.05714954
"Västernorrland",2001,0.514522486510535,0.485477513489465,233933.389775608
"Gävleborg",2001,0.514998571615229,0.485001428384771,276680.908398789
"Uppsala",2001,0.620333177771834,0.379666822228166,286627.675446287
"Stockholm",2001,0.90689243841947,0.0931075615805301,1778303.21842655
"Södermanland",2001,0.553840437132758,0.446159562867242,254219.040042497
"Östergötland",2001,0.623958482578964,0.376041517421036,409147.2556534
"Kalmar",2001,0.39472591396531,0.60527408603469,232894.060377351
"Blekinge",2001,0.537570817948397,0.462429182051603,137100.624868067
"Skåne",2001,0.678765733803503,0.321234266196497,1102908.22131938
"Halland",2001,0.507039064271339,0.492960935728661,280081.932897192
"Gotland",2001,0.389463764100874,0.610536235899126,57745.2083344962
"Västmanland",2001,0.677566981107228,0.322433018892772,265614.336655114
"Jönköping",2001,0.555824784336288,0.444175215663712,311751.748999799
"Orebro",2001,0.601438903436994,0.398561096563006,273498.657670122
"Kronoberg",2001,0.47218761037686,0.52781238962314,175454.842823616
"Norrbotten",2002,0.508558749430028,0.491441250569972,248032.802313731
"Västerbotten",2002,0.528692505504761,0.471307494495239,254682.89930303
"Jämtland",2002,0.326648897865364,0.673351102134636,129030.603793501
"Dalarna",2002,0.450668975759649,0.549331024240351,277160.971113559
"Värmland",2002,0.540686004959411,0.459313995040589,276461.363296615
"Västra Götaland",2002,0.658816567049966,0.341183432950034,1481634.05714954
"Västernorrland",2002,0.514522486510535,0.485477513489465,233933.389775608
"Gävleborg",2002,0.514998571615229,0.485001428384771,276680.908398789
"Uppsala",2002,0.620333177771834,0.379666822228166,286627.675446287
"Stockholm",2002,0.90689243841947,0.0931075615805301,1778303.21842655
"Södermanland",2002,0.553840437132758,0.446159562867242,254219.040042497
"Östergötland",2002,0.623958482578964,0.376041517421036,409147.2556534
"Kalmar",2002,0.39472591396531,0.60527408603469,232894.060377351
"Blekinge",2002,0.537570817948397,0.462429182051603,137100.624868067
"Skåne",2002,0.678765733803503,0.321234266196497,1102908.22131938
"Halland",2002,0.507039064271339,0.492960935728661,280081.932897192
"Gotland",2002,0.389463764100874,0.610536235899126,57745.2083344962
"Västmanland",2002,0.677566981107228,0.322433018892772,265614.336655114
"Jönköping",2002,0.555824784336288,0.444175215663712,311751.748999799
"Orebro",2002,0.601438903436994,0.398561096563006,273498.657670122
"Kronoberg",2002,0.47218761037686,0.52781238962314,175454.842823616
"Norrbotten",2003,0.508558749430028,0.491441250569972,248032.802313731
"Västerbotten",2003,0.528692505504761,0.471307494495239,254682.89930303
"Jämtland",2003,0.326648897865364,0.673351102134636,129030.603793501
"Dalarna",2003,0.450668975759649,0.549331024240351,277160.971113559
"Värmland",2003,0.540686004959411,0.459313995040589,276461.363296615
"Västra Götaland",2003,0.658816567049966,0.341183432950034,1481634.05714954
"Västernorrland",2003,0.514522486510535,0.485477513489465,233933.389775608
"Gävleborg",2003,0.514998571615229,0.485001428384771,276680.908398789
"Uppsala",2003,0.620333177771834,0.379666822228166,286627.675446287
"Stockholm",2003,0.90689243841947,0.0931075615805301,1778303.21842655
"Södermanland",2003,0.553840437132758,0.446159562867242,254219.040042497
"Östergötland",2003,0.623958482578964,0.376041517421036,409147.2556534
"Kalmar",2003,0.39472591396531,0.60527408603469,232894.060377351
"Blekinge",2003,0.537570817948397,0.462429182051603,137100.624868067
"Skåne",2003,0.678765733803503,0.321234266196497,1102908.22131938
"Halland",2003,0.507039064271339,0.492960935728661,280081.932897192
"Gotland",2003,0.389463764100874,0.610536235899126,57745.2083344962
"Västmanland",2003,0.677566981107228,0.322433018892772,265614.336655114
"Jönköping",2003,0.555824784336288,0.444175215663712,311751.748999799
"Orebro",2003,0.601438903436994,0.398561096563006,273498.657670122
"Kronoberg",2003,0.47218761037686,0.52781238962314,175454.842823616
"Norrbotten",2004,0.508558749430028,0.491441250569972,248032.802313731
"Västerbotten",2004,0.528692505504761,0.471307494495239,254682.89930303
"Jämtland",2004,0.326648897865364,0.673351102134636,129030.603793501
"Dalarna",2004,0.450668975759649,0.549331024240351,277160.971113559
"Värmland",2004,0.540686004959411,0.459313995040589,276461.363296615
"Västra Götaland",2004,0.658816567049966,0.341183432950034,1481634.05714954
"Västernorrland",2004,0.514522486510535,0.485477513489465,233933.389775608
"Gävleborg",2004,0.514998571615229,0.485001428384771,276680.908398789
"Uppsala",2004,0.620333177771834,0.379666822228166,286627.675446287
"Stockholm",2004,0.90689243841947,0.0931075615805301,1778303.21842655
"Södermanland",2004,0.553840437132758,0.446159562867242,254219.040042497
"Östergötland",2004,0.623958482578964,0.376041517421036,409147.2556534
"Kalmar",2004,0.39472591396531,0.60527408603469,232894.060377351
"Blekinge",2004,0.537570817948397,0.462429182051603,137100.624868067
"Skåne",2004,0.678765733803503,0.321234266196497,1102908.22131938
"Halland",2004,0.507039064271339,0.492960935728661,280081.932897192
"Gotland",2004,0.389463764100874,0.610536235899126,57745.2083344962
"Västmanland",2004,0.677566981107228,0.322433018892772,265614.336655114
"Jönköping",2004,0.555824784336288,0.444175215663712,311751.748999799
"Orebro",2004,0.601438903436994,0.398561096563006,273498.657670122
"Kronoberg",2004,0.47218761037686,0.52781238962314,175454.842823616
"Norrbotten",2005,0.511330126668673,0.488669873331327,242782.018715537
"Västerbotten",2005,0.520376759224287,0.479623240775713,253494.704410529
"Jämtland",2005,0.333878551472727,0.666121448527273,127239.28103481
"Dalarna",2005,0.453240834762734,0.546759165237266,275658.11653614
"Värmland",2005,0.526180045443698,0.473819954556302,273817.178726599
"Västra Götaland",2005,0.663116933799073,0.336883066200927,1510096.0063405
"Västernorrland",2005,0.517140127838597,0.482859872161403,230471.461141646
"Gävleborg",2005,0.518055515996936,0.481944484003064,274402.795038969
"Uppsala",2005,0.629315873681983,0.370684126318017,299685.028627627
"Stockholm",2005,0.914519861349338,0.0854801386506621,1855290.60877972
"Södermanland",2005,0.574115321256354,0.425884678743646,259992.33309388
"Östergötland",2005,0.623743277294705,0.376256722705295,415703.329978266
"Kalmar",2005,0.396467736079462,0.603532263920538,230097.655558891
"Blekinge",2005,0.53601287453646,0.46398712546354,138030.276998945
"Skåne",2005,0.681476304874955,0.318523695125045,1149504.78378217
"Halland",2005,0.519983703905807,0.480016296094193,289693.143562202
"Gotland",2005,0.388351173180281,0.611648826819719,56944.4129557356
"Västmanland",2005,0.679465913567767,0.320534086432233,267645.79500304
"Jönköping",2005,0.555890508918038,0.444109491081962,314525.092723535
"Orebro",2005,0.603378987641232,0.396621012358768,276460.975723553
"Kronoberg",2005,0.481775473726347,0.518224526273653,178711.131425017
"Norrbotten",2006,0.511330126668673,0.488669873331327,242782.018715537
"Västerbotten",2006,0.520376759224287,0.479623240775713,253494.704410529
"Jämtland",2006,0.333878551472727,0.666121448527273,127239.28103481
"Dalarna",2006,0.453240834762734,0.546759165237266,275658.11653614
"Värmland",2006,0.526180045443698,0.473819954556302,273817.178726599
"Västra Götaland",2006,0.663116933799073,0.336883066200927,1510096.0063405
"Västernorrland",2006,0.517140127838597,0.482859872161403,230471.461141646
"Gävleborg",2006,0.518055515996936,0.481944484003064,274402.795038969
"Uppsala",2006,0.629315873681983,0.370684126318017,299685.028627627
"Stockholm",2006,0.914519861349338,0.0854801386506621,1855290.60877972
"Södermanland",2006,0.574115321256354,0.425884678743646,259992.33309388
"Östergötland",2006,0.623743277294705,0.376256722705295,415703.329978266
"Kalmar",2006,0.396467736079462,0.603532263920538,230097.655558891
"Blekinge",2006,0.53601287453646,0.46398712546354,138030.276998945
"Skåne",2006,0.681476304874955,0.318523695125045,1149504.78378217
"Halland",2006,0.519983703905807,0.480016296094193,289693.143562202
"Gotland",2006,0.388351173180281,0.611648826819719,56944.4129557356
"Västmanland",2006,0.679465913567767,0.320534086432233,267645.79500304
"Jönköping",2006,0.555890508918038,0.444109491081962,314525.092723535
"Orebro",2006,0.603378987641232,0.396621012358768,276460.975723553
"Kronoberg",2006,0.481775473726347,0.518224526273653,178711.131425017
"Norrbotten",2007,0.511330126668673,0.488669873331327,242782.018715537
"Västerbotten",2007,0.520376759224287,0.479623240775713,253494.704410529
"Jämtland",2007,0.333878551472727,0.666121448527273,127239.28103481
"Dalarna",2007,0.453240834762734,0.546759165237266,275658.11653614
"Värmland",2007,0.526180045443698,0.473819954556302,273817.178726599
"Västra Götaland",2007,0.663116933799073,0.336883066200927,1510096.0063405
"Västernorrland",2007,0.517140127838597,0.482859872161403,230471.461141646
"Gävleborg",2007,0.518055515996936,0.481944484003064,274402.795038969
"Uppsala",2007,0.629315873681983,0.370684126318017,299685.028627627
"Stockholm",2007,0.914519861349338,0.0854801386506621,1855290.60877972
"Södermanland",2007,0.574115321256354,0.425884678743646,259992.33309388
"Östergötland",2007,0.623743277294705,0.376256722705295,415703.329978266
"Kalmar",2007,0.396467736079462,0.603532263920538,230097.655558891
"Blekinge",2007,0.53601287453646,0.46398712546354,138030.276998945
"Skåne",2007,0.681476304874955,0.318523695125045,1149504.78378217
"Halland",2007,0.519983703905807,0.480016296094193,289693.143562202
"Gotland",2007,0.388351173180281,0.611648826819719,56944.4129557356
"Västmanland",2007,0.679465913567767,0.320534086432233,267645.79500304
"Jönköping",2007,0.555890508918038,0.444109491081962,314525.092723535
"Orebro",2007,0.603378987641232,0.396621012358768,276460.975723553
"Kronoberg",2007,0.481775473726347,0.518224526273653,178711.131425017
"Norrbotten",2008,0.511330126668673,0.488669873331327,242782.018715537
"Västerbotten",2008,0.520376759224287,0.479623240775713,253494.704410529
"Jämtland",2008,0.333878551472727,0.666121448527273,127239.28103481
"Dalarna",2008,0.453240834762734,0.546759165237266,275658.11653614
"Värmland",2008,0.526180045443698,0.473819954556302,273817.178726599
"Västra Götaland",2008,0.663116933799073,0.336883066200927,1510096.0063405
"Västernorrland",2008,0.517140127838597,0.482859872161403,230471.461141646
"Gävleborg",2008,0.518055515996936,0.481944484003064,274402.795038969
"Uppsala",2008,0.629315873681983,0.370684126318017,299685.028627627
"Stockholm",2008,0.914519861349338,0.0854801386506621,1855290.60877972
"Södermanland",2008,0.574115321256354,0.425884678743646,259992.33309388
"Östergötland",2008,0.623743277294705,0.376256722705295,415703.329978266
"Kalmar",2008,0.396467736079462,0.603532263920538,230097.655558891
"Blekinge",2008,0.53601287453646,0.46398712546354,138030.276998945
"Skåne",2008,0.681476304874955,0.318523695125045,1149504.78378217
"Halland",2008,0.519983703905807,0.480016296094193,289693.143562202
"Gotland",2008,0.388351173180281,0.611648826819719,56944.4129557356
"Västmanland",2008,0.679465913567767,0.320534086432233,267645.79500304
"Jönköping",2008,0.555890508918038,0.444109491081962,314525.092723535
"Orebro",2008,0.603378987641232,0.396621012358768,276460.975723553
"Kronoberg",2008,0.481775473726347,0.518224526273653,178711.131425017
"Norrbotten",2009,0.511330126668673,0.488669873331327,242782.018715537
"Västerbotten",2009,0.520376759224287,0.479623240775713,253494.704410529
"Jämtland",2009,0.333878551472727,0.666121448527273,127239.28103481
"Dalarna",2009,0.453240834762734,0.546759165237266,275658.11653614
"Värmland",2009,0.526180045443698,0.473819954556302,273817.178726599
"Västra Götaland",2009,0.663116933799073,0.336883066200927,1510096.0063405
"Västernorrland",2009,0.517140127838597,0.482859872161403,230471.461141646
"Gävleborg",2009,0.518055515996936,0.481944484003064,274402.795038969
"Uppsala",2009,0.629315873681983,0.370684126318017,299685.028627627
"Stockholm",2009,0.914519861349338,0.0854801386506621,1855290.60877972
"Södermanland",2009,0.574115321256354,0.425884678743646,259992.33309388
"Östergötland",2009,0.623743277294705,0.376256722705295,415703.329978266
"Kalmar",2009,0.396467736079462,0.603532263920538,230097.655558891
"Blekinge",2009,0.53601287453646,0.46398712546354,138030.276998945
"Skåne",2009,0.681476304874955,0.318523695125045,1149504.78378217
"Halland",2009,0.519983703905807,0.480016296094193,289693.143562202
"Gotland",2009,0.388351173180281,0.611648826819719,56944.4129557356
"Västmanland",2009,0.679465913567767,0.320534086432233,267645.79500304
"Jönköping",2009,0.555890508918038,0.444109491081962,314525.092723535
"Orebro",2009,0.603378987641232,0.396621012358768,276460.975723553
"Kronoberg",2009,0.481775473726347,0.518224526273653,178711.131425017
"Norrbotten",2010,0.517362286935726,0.482637713064274,239117.023134447
"Västerbotten",2010,0.52897412150099,0.47102587849901,254220.241253595
"Jämtland",2010,0.34494335273299,0.65505664726701,126389.184712522
"Dalarna",2010,0.458294115124886,0.541705884875114,276133.347577165
"Värmland",2010,0.494791039170863,0.505208960829137,273228.989196444
"Västra Götaland",2010,0.671624282951822,0.328375717048178,1556435.64733271
"Västernorrland",2010,0.519988535211786,0.480011464788214,228577.199236928
"Gävleborg",2010,0.522770510509846,0.477229489490154,274076.544162827
"Uppsala",2010,0.635985736290804,0.364014263709196,316483.072663166
"Stockholm",2010,0.919848424363582,0.0801515756364179,2006454.24430063
"Södermanland",2010,0.598525627695231,0.401474372304769,268067.306084322
"Östergötland",2010,0.652038953928708,0.347961046071292,427722.615265353
"Kalmar",2010,0.42020640138572,0.57979359861428,228938.505668606
"Blekinge",2010,0.5344262716537,0.465573728346299,139952.388565214
"Skåne",2010,0.687681973839352,0.312318026160648,1214239.93453866
"Halland",2010,0.521280032250856,0.478719967749144,302205.775166555
"Gotland",2010,0.387323588502151,0.612676411497849,56524.0009777613
"Västmanland",2010,0.685343389822387,0.314656610177613,271424.333704315
"Jönköping",2010,0.56471023749609,0.43528976250391,319653.342304964
"Orebro",2010,0.610156640098962,0.389843359901038,281804.842468875
"Kronoberg",2010,0.490915423289124,0.509084576710876,183570.62823285
"Norrbotten",2011,0.517362286935726,0.482637713064274,239117.023134447
"Västerbotten",2011,0.52897412150099,0.47102587849901,254220.241253595
"Jämtland",2011,0.34494335273299,0.65505664726701,126389.184712522
"Dalarna",2011,0.458294115124886,0.541705884875114,276133.347577165
"Värmland",2011,0.494791039170863,0.505208960829137,273228.989196444
"Västra Götaland",2011,0.671624282951822,0.328375717048178,1556435.64733271
"Västernorrland",2011,0.519988535211786,0.480011464788214,228577.199236928
"Gävleborg",2011,0.522770510509846,0.477229489490154,274076.544162827
"Uppsala",2011,0.635985736290804,0.364014263709196,316483.072663166
"Stockholm",2011,0.919848424363582,0.0801515756364179,2006454.24430063
"Södermanland",2011,0.598525627695231,0.401474372304769,268067.306084322
"Östergötland",2011,0.652038953928708,0.347961046071292,427722.615265353
"Kalmar",2011,0.42020640138572,0.57979359861428,228938.505668606
"Blekinge",2011,0.5344262716537,0.465573728346299,139952.388565214
"Skåne",2011,0.687681973839352,0.312318026160648,1214239.93453866
"Halland",2011,0.521280032250856,0.478719967749144,302205.775166555
"Gotland",2011,0.387323588502151,0.612676411497849,56524.0009777613
"Västmanland",2011,0.685343389822387,0.314656610177613,271424.333704315
"Jönköping",2011,0.56471023749609,0.43528976250391,319653.342304964
"Orebro",2011,0.610156640098962,0.389843359901038,281804.842468875
"Kronoberg",2011,0.490915423289124,0.509084576710876,183570.62823285
"Norrbotten",2012,0.517362286935726,0.482637713064274,239117.023134447
"Västerbotten",2012,0.52897412150099,0.47102587849901,254220.241253595
"Jämtland",2012,0.34494335273299,0.65505664726701,126389.184712522
"Dalarna",2012,0.458294115124886,0.541705884875114,276133.347577165
"Värmland",2012,0.494791039170863,0.505208960829137,273228.989196444
"Västra Götaland",2012,0.671624282951822,0.328375717048178,1556435.64733271
"Västernorrland",2012,0.519988535211786,0.480011464788214,228577.199236928
"Gävleborg",2012,0.522770510509846,0.477229489490154,274076.544162827
"Uppsala",2012,0.635985736290804,0.364014263709196,316483.072663166
"Stockholm",2012,0.919848424363582,0.0801515756364179,2006454.24430063
"Södermanland",2012,0.598525627695231,0.401474372304769,268067.306084322
"Östergötland",2012,0.652038953928708,0.347961046071292,427722.615265353
"Kalmar",2012,0.42020640138572,0.57979359861428,228938.505668606
"Blekinge",2012,0.5344262716537,0.465573728346299,139952.388565214
"Skåne",2012,0.687681973839352,0.312318026160648,1214239.93453866
"Halland",2012,0.521280032250856,0.478719967749144,302205.775166555
"Gotland",2012,0.387323588502151,0.612676411497849,56524.0009777613
"Västmanland",2012,0.685343389822387,0.314656610177613,271424.333704315
"Jönköping",2012,0.56471023749609,0.43528976250391,319653.342304964
"Orebro",2012,0.610156640098962,0.389843359901038,281804.842468875
"Kronoberg",2012,0.490915423289124,0.509084576710876,183570.62823285
"Norrbotten",2013,0.517362286935726,0.482637713064274,239117.023134447
"Västerbotten",2013,0.52897412150099,0.47102587849901,254220.241253595
"Jämtland",2013,0.34494335273299,0.65505664726701,126389.184712522
"Dalarna",2013,0.458294115124886,0.541705884875114,276133.347577165
"Värmland",2013,0.494791039170863,0.505208960829137,273228.989196444
"Västra Götaland",2013,0.671624282951822,0.328375717048178,1556435.64733271
"Västernorrland",2013,0.519988535211786,0.480011464788214,228577.199236928
"Gävleborg",2013,0.522770510509846,0.477229489490154,274076.544162827
"Uppsala",2013,0.635985736290804,0.364014263709196,316483.072663166
"Stockholm",2013,0.919848424363582,0.0801515756364179,2006454.24430063
"Södermanland",2013,0.598525627695231,0.401474372304769,268067.306084322
"Östergötland",2013,0.652038953928708,0.347961046071292,427722.615265353
"Kalmar",2013,0.42020640138572,0.57979359861428,228938.505668606
"Blekinge",2013,0.5344262716537,0.465573728346299,139952.388565214
"Skåne",2013,0.687681973839352,0.312318026160648,1214239.93453866
"Halland",2013,0.521280032250856,0.478719967749144,302205.775166555
"Gotland",2013,0.387323588502151,0.612676411497849,56524.0009777613
"Västmanland",2013,0.685343389822387,0.314656610177613,271424.333704315
"Jönköping",2013,0.56471023749609,0.43528976250391,319653.342304964
"Orebro",2013,0.610156640098962,0.389843359901038,281804.842468875
"Kronoberg",2013,0.490915423289124,0.509084576710876,183570.62823285
"Norrbotten",2014,0.517362286935726,0.482637713064274,239117.023134447
"Västerbotten",2014,0.52897412150099,0.47102587849901,254220.241253595
"Jämtland",2014,0.34494335273299,0.65505664726701,126389.184712522
"Dalarna",2014,0.458294115124886,0.541705884875114,276133.347577165
"Värmland",2014,0.494791039170863,0.505208960829137,273228.989196444
"Västra Götaland",2014,0.671624282951822,0.328375717048178,1556435.64733271
"Västernorrland",2014,0.519988535211786,0.480011464788214,228577.199236928
"Gävleborg",2014,0.522770510509846,0.477229489490154,274076.544162827
"Uppsala",2014,0.635985736290804,0.364014263709196,316483.072663166
"Stockholm",2014,0.919848424363582,0.0801515756364179,2006454.24430063
"Södermanland",2014,0.598525627695231,0.401474372304769,268067.306084322
"Östergötland",2014,0.652038953928708,0.347961046071292,427722.615265353
"Kalmar",2014,0.42020640138572,0.57979359861428,228938.505668606
"Blekinge",2014,0.5344262716537,0.465573728346299,139952.388565214
"Skåne",2014,0.687681973839352,0.312318026160648,1214239.93453866
"Halland",2014,0.521280032250856,0.478719967749144,302205.775166555
"Gotland",2014,0.387323588502151,0.612676411497849,56524.0009777613
"Västmanland",2014,0.685343389822387,0.314656610177613,271424.333704315
"Jönköping",2014,0.56471023749609,0.43528976250391,319653.342304964
"Orebro",2014,0.610156640098962,0.389843359901038,281804.842468875
"Kronoberg",2014,0.490915423289124,0.509084576710876,183570.62823285
"Norrbotten",2015,0.523101680688096,0.476898319311904,238522.184116272
"Västerbotten",2015,0.532433679375434,0.467566320624566,258215.577048952
"Jämtland",2015,0.349698507045618,0.650301492954382,127178.462455834
"Dalarna",2015,0.465031442235117,0.534968557764883,280075.662775131
"Värmland",2015,0.500391376555439,0.499608623444561,276171.047893239
"Västra Götaland",2015,0.676101195538936,0.323898804461064,1617611.02487492
"Västernorrland",2015,0.522353899110056,0.477646100889944,229704.394774016
"Gävleborg",2015,0.527221545632744,0.472778454367256,277223.717814365
"Uppsala",2015,0.643635759669068,0.356364240330932,337563.356664612
"Stockholm",2015,0.927032993163639,0.0729670068363612,2196292.07645071
"Södermanland",2015,0.600450541250487,0.399549458749513,279655.650169535
"Östergötland",2015,0.655183922904223,0.344816077095777,448142.032731666
"Kalmar",2015,0.421398156607809,0.578601843392191,230708.583477776
"Blekinge",2015,0.559774760537835,0.440225239462165,143762.195423779
"Skåne",2015,0.696342290885924,0.303657709114076,1299244.75159561
"Halland",2015,0.531293298941855,0.468706701058145,318892.76414769
"Gotland",2015,0.385967818745133,0.614032181254867,56804.7586532147
"Västmanland",2015,0.695383949170077,0.304616050829923,279135.708655728
"Jönköping",2015,0.582244215933101,0.417755784066899,329081.035825143
"Orebro",2015,0.616364360293421,0.383635639706579,290924.092579908
"Kronoberg",2015,0.498388497287427,0.501611502712573,190909.862290828
"Norrbotten",2016,0.523101680688096,0.476898319311904,238522.184116272
"Västerbotten",2016,0.532433679375434,0.467566320624566,258215.577048952
"Jämtland",2016,0.349698507045618,0.650301492954382,127178.462455834
"Dalarna",2016,0.465031442235117,0.534968557764883,280075.662775131
"Värmland",2016,0.500391376555439,0.499608623444561,276171.047893239
"Västra Götaland",2016,0.676101195538936,0.323898804461064,1617611.02487492
"Västernorrland",2016,0.522353899110056,0.477646100889944,229704.394774016
"Gävleborg",2016,0.527221545632744,0.472778454367256,277223.717814365
"Uppsala",2016,0.643635759669068,0.356364240330932,337563.356664612
"Stockholm",2016,0.927032993163639,0.0729670068363612,2196292.07645071
"Södermanland",2016,0.600450541250487,0.399549458749513,279655.650169535
"Östergötland",2016,0.655183922904223,0.344816077095777,448142.032731666
"Kalmar",2016,0.421398156607809,0.578601843392191,230708.583477776
"Blekinge",2016,0.559774760537835,0.440225239462165,143762.195423779
"Skåne",2016,0.696342290885924,0.303657709114076,1299244.75159561
"Halland",2016,0.531293298941855,0.468706701058145,318892.76414769
"Gotland",2016,0.385967818745133,0.614032181254867,56804.7586532147
"Västmanland",2016,0.695383949170077,0.304616050829923,279135.708655728
"Jönköping",2016,0.582244215933101,0.417755784066899,329081.035825143
"Orebro",2016,0.616364360293421,0.383635639706579,290924.092579908
"Kronoberg",2016,0.498388497287427,0.501611502712573,190909.862290828
"Norrbotten",2017,0.523101680688096,0.476898319311904,238522.184116272
"Västerbotten",2017,0.532433679375434,0.467566320624566,258215.577048952
"Jämtland",2017,0.349698507045618,0.650301492954382,127178.462455834
